username,tier,final_score,gnn_proba,sna_score,pagerank,betweenness_cent,eigenvector_cent,closeness_cent,degree,degree_cent,Jumlah_Komentar,Total_Like,community,label_final,n_criteria
0_4 stecu,Tier 3 - Regular User,0.5699687017742968,0.8061095,0.21575749261781,0.0015841403144817576,0.001432895814207379,5.052517280128948e-06,0.2918338313513732,75,0.07621951219512196,2,0,3,1,2
adalah pokoknya,Tier 3 - Regular User,0.5694126439627909,0.8214368,0.19137634648305746,0.0012994517812794971,0.005049251916730764,0.0012972740733507612,0.37037790119416586,61,0.06199186991869919,1,0,4,1,2
~~boyszzarddd~~ardboysss🇦🇱🪩,Tier 3 - Regular User,0.568947237253182,0.81043607,0.20671392858026633,0.0013429202459259097,0.0036790754479264017,0.00539476920817526,0.37258340675903784,82,0.08333333333333334,1,0,1,1,2
nipzzz,Tier 3 - Regular User,0.5686986480127104,0.81430197,0.20029359409469574,0.001505759070897923,0.002106956471395843,4.73091847944436e-06,0.2857909870968381,72,0.07317073170731708,1,0,3,1,2
dvaaa,Tier 3 - Regular User,0.5677824890254488,0.84386414,0.1536599486168599,0.0011559323951523138,0.0020780090812098353,0.000964845014353834,0.35699414287790654,54,0.05487804878048781,1,0,1,0,1
raffiii162,Tier 3 - Regular User,0.5671551228052083,0.8270425,0.17732396733902467,0.0009515971120201189,0.0018174825695357665,0.01916804754813628,0.3936818798766847,79,0.08028455284552846,1,1,21,1,2
danzz,Tier 3 - Regular User,0.5662780928678656,0.8637452,0.12007741333726657,0.0008869395252920128,0.002361279970887196,0.0012353015872836335,0.3813643241064674,43,0.04369918699186992,1,0,4,1,2
veri ramandani18,Tier 3 - Regular User,0.5659419718094076,0.81255287,0.1960255510378393,0.0015339643318242912,0.0009206993138090089,4.333524013363874e-06,0.29301829585576533,71,0.07215447154471545,1,0,3,1,2
abcdea 💋,Tier 3 - Regular User,0.5648443977212063,0.8624198,0.11848128839710137,0.0007921678833794927,0.006351884475101108,8.005942313443428e-06,0.2921063185888628,19,0.019308943089430895,1,139,4,1,2
sabitulyz,Tier 3 - Regular User,0.5646098630134005,0.85383904,0.13076597862038483,0.0005935460846895756,0.0059817714148657245,0.012181592097569326,0.3711101627623631,45,0.04573170731707318,1,0,2,1,2
sinfloww,Tier 3 - Regular User,0.563671123763081,0.80935425,0.1951463813090239,0.0015339644282218255,0.0007706898025236613,4.333524299608925e-06,0.29301829585576533,71,0.07215447154471545,1,0,3,1,2
mallbelajarbaik,Tier 3 - Regular User,0.5633337412208148,0.89751923,0.06205541738118442,0.00041425049012011275,0.00420770993060897,0.0008825728511178079,0.35863110493924966,13,0.013211382113821139,1,0,4,1,2
c✌🏻tur🌊,Tier 3 - Regular User,0.5619519593098143,0.82591623,0.16600547775089225,0.0010916527052087256,0.006056207561058316,8.039844053820452e-05,0.3315215830540503,50,0.05081300813008131,1,0,1,1,2
cen,Tier 3 - Regular User,0.5577856438898001,0.792295,0.20602162618015069,0.001564135858400313,0.0017802644964394708,0.000543161789073436,0.35945522850479367,72,0.07317073170731708,1,0,4,1,2
juprianto anto,Tier 3 - Regular User,0.557678199863294,0.80084455,0.1929286297556243,0.0015339643672056824,0.000392288828788593,4.333524075631166e-06,0.29301829585576533,71,0.07215447154471545,1,0,3,1,2
🪽,Tier 3 - Regular User,0.5560411511466207,0.8548406,0.10784201289348337,0.00032918775330942297,0.012114482792844205,0.0008554323627684989,0.33316918765566783,13,0.013211382113821139,2,1,2,1,2
ar,Tier 3 - Regular User,0.5556824389358659,0.7792225,0.22037234983352297,0.0009502855484204936,0.00032669197495637214,0.040005320731451355,0.3690670867581661,101,0.10264227642276424,1,1,2,1,2
ɓøɓ mārlɛƴ!!⛓️,Tier 3 - Regular User,0.5556739929013483,0.845062,0.1215919262898546,0.0008681796770612577,0.00287819765278019,0.0020426894162175386,0.35699414287790654,41,0.04166666666666667,1,0,4,1,2
panggil vans✌️,Tier 3 - Regular User,0.5541688598672894,0.83545035,0.13224656320620262,0.0009443201038853411,0.0022062046663192977,0.0025795706629280573,0.37023179551322144,51,0.05182926829268293,1,0,1,1,2
dzky.,Tier 3 - Regular User,0.5539657121656808,0.8215275,0.15262304389438855,0.0008696745003679302,0.006546245523492874,0.0021817222891699277,0.36863220802278723,41,0.04166666666666667,2,0,4,1,2
ataabhrandie_,Tier 3 - Regular User,0.5531800127985328,0.79511046,0.19028426134642204,0.0012469285221361742,0.007303013009784217,5.938706478268001e-05,0.33210813928733773,49,0.04979674796747968,1,1,4,1,2
ajammjamm_,Tier 3 - Regular User,0.5531174065814672,0.7943235,0.19130821579353469,0.0015339643752833429,0.00011580679133342695,4.3335241335572014e-06,0.29301829585576533,71,0.07215447154471545,1,0,3,1,2
dwisetyarinii,Tier 3 - Regular User,0.5515681241465624,0.7921034,0.19076512120987366,0.001533964428062692,2.3140681559409688e-05,4.333524349027806e-06,0.29301829585576533,71,0.07215447154471545,1,0,3,1,2
luthfyyy,Tier 3 - Regular User,0.5515681241465624,0.7921034,0.19076512120987366,0.001533964428062692,2.3140681559409688e-05,4.333524349027806e-06,0.29301829585576533,71,0.07215447154471545,1,0,3,1,2
mas_drun,Tier 3 - Regular User,0.5515680645419176,0.79210335,0.19076512120987366,0.001533964428062692,2.3140681559409688e-05,4.333524349027806e-06,0.29301829585576533,71,0.07215447154471545,1,0,3,1,2
derasah,Tier 3 - Regular User,0.5515459188939791,0.7920715,0.19075744080584772,0.0015339643792975754,2.183115676528077e-05,4.3335242009950755e-06,0.29301829585576533,71,0.07215447154471545,1,0,3,1,2
alee25 store,Tier 3 - Regular User,0.5515459188939791,0.7920715,0.19075744080584772,0.0015339643792975754,2.183115676528077e-05,4.3335242009950755e-06,0.29301829585576533,71,0.07215447154471545,1,0,3,1,2
fittdos,Tier 3 - Regular User,0.5515459188939791,0.7920715,0.19075744080584772,0.0015339643792975754,2.183115676528077e-05,4.3335242009950755e-06,0.29301829585576533,71,0.07215447154471545,1,0,3,1,2
mamaz ap,Tier 3 - Regular User,0.5497915763642307,0.77174604,0.21685980731892487,0.001696777850275891,0.0008973690957662374,0.00032570257717265454,0.35658723466034054,75,0.07621951219512196,1,0,4,1,2
izz_sjlh🀄,Tier 3 - Regular User,0.5496818567604257,0.8576101,0.08778948219876309,0.0005296320797086597,0.005723312573919228,0.00082230433406499,0.36391531664444215,21,0.021341463414634148,1,0,1,1,2
cupapimunyenyoo,Tier 3 - Regular User,0.5452211745482484,0.825709,0.12448942857528703,0.0008485732746813398,0.0030063932378896524,0.0035006593609267795,0.38959634770693913,44,0.04471544715447155,1,0,1,1,2
🌵dnd's_mom🌵,Tier 3 - Regular User,0.5434628232886947,0.7763982,0.1940597108430059,0.0013103510662009661,0.005475192086610591,1.427367224805264e-05,0.2987070660808454,64,0.06504065040650407,1,0,3,1,2
ambaedits,Tier 3 - Regular User,0.5373015558672818,0.7562964,0.20880926548264228,0.0014114418895904948,0.006262974633815513,0.00012560818072255227,0.34851006373041826,61,0.06199186991869919,1,0,4,1,2
capcipcup🕊️,Tier 3 - Regular User,0.5359494541180152,0.69875896,0.29173512113392797,0.0019024758887181963,0.008516735726868967,0.0006255780846503376,0.37125696266851915,88,0.0894308943089431,1,0,1,1,3
pdpputragemilang!,Tier 3 - Regular User,0.5342498542728441,0.7228916,0.25128717766762193,0.0011030250835912477,0.018596630523782347,0.0031502916282988482,0.4002292544247404,59,0.05995934959349594,1,0,1,1,3
a r j a☘️,Tier 3 - Regular User,0.533861957598766,0.75572485,0.20106760812064084,0.0016060618759592864,0.00029774458477036447,0.00029059321517275517,0.35443262901284606,71,0.07215447154471545,1,0,4,1,2
🕸,Tier 3 - Regular User,0.5308834333267598,0.75399214,0.19622035797605625,0.001037082987220878,0.011150948233795664,2.593608613061117e-05,0.3152628826422628,45,0.04573170731707318,2,6,3,1,2
ziee_1901,Tier 3 - Regular User,0.527406553116038,0.76439136,0.17192932388830812,0.0011022417348339564,0.004995492477813892,0.003124608140220007,0.3798209638308443,60,0.06097560975609757,1,0,1,1,2
naufabyktsr,Tier 3 - Regular User,0.5272664136426722,0.75070035,0.19211545753903075,0.0013429202956715524,0.0011882214447780284,0.005394769768512502,0.37258340675903784,82,0.08333333333333334,1,0,1,0,1
ꦲꦼꦤ꧀ꦝꦺꦴꦱ꧀,Tier 3 - Regular User,0.5265817120206981,0.78665847,0.13646656635717286,0.0010368001802702799,0.002776881787129163,0.0007460084925814693,0.3463238382383824,39,0.03963414634146342,1,0,1,1,2
frhnbaeω,Tier 3 - Regular User,0.526381518583384,0.7348052,0.213745897364832,0.0015746562906440557,0.0014432341678452388,0.0005012631383026783,0.3574019808172187,71,0.07215447154471545,2,0,4,1,2
i'szz?!,Tier 3 - Regular User,0.5252987735887226,0.7840191,0.1372182352890215,0.0009682138624156759,0.00401955189439992,9.954918793510127e-05,0.32827478196083115,44,0.04471544715447155,1,0,3,1,2
maswilll,Tier 3 - Regular User,0.5223552092843373,0.7343335,0.20438770575650508,0.0014185271263659385,0.0010607150832444233,0.0019644797055464744,0.3813643241064674,68,0.06910569105691057,3,0,4,0,1
kharb_02,Tier 3 - Regular User,0.5223179142980698,0.86419004,0.009509692914516634,0.0002262468357441379,0.0,9.680756326387427e-07,0.24848758316812714,3,0.003048780487804878,1,0,3,1,1
andre $,Tier 3 - Regular User,0.5219237458726357,0.76410186,0.15865652561699117,0.0011096897229802656,0.004565416966478922,4.057139981477322e-06,0.28675148231775627,49,0.04979674796747968,1,0,3,1,2
osdaglog14,Tier 3 - Regular User,0.5165303772279818,0.7717925,0.13363722105552722,0.000922048916532641,0.0041808302111505345,0.0014496367439408352,0.3879857799198083,40,0.04065040650406505,1,1,1,1,2
"wong""plosok",Tier 3 - Regular User,0.5144525199946732,0.72528267,0.19820728148444777,0.0015550198297671206,0.0008787600592180895,0.0002828055162923021,0.35283368482181066,70,0.07113821138211383,1,0,4,1,2
opangpar,Tier 3 - Regular User,0.5058178730011815,0.75603044,0.1304989624025509,0.0009296132965474094,0.004391732625362876,0.00030378910479001727,0.3556413799264935,34,0.034552845528455285,1,0,1,1,2
desttt_,Tier 3 - Regular User,0.505093940012684,0.74021304,0.15241528032479335,0.0012109973956361563,0.0006223688889991646,4.033598083417539e-06,0.28269204868253506,60,0.06097560975609757,1,0,3,0,1
chikotila,Tier 3 - Regular User,0.5042003479921658,0.75448513,0.12877310000952066,0.0008124799049692396,0.006523501145489582,4.1031626965766265e-05,0.31015783265896113,33,0.03353658536585366,1,0,1,1,2
king persija,Tier 3 - Regular User,0.5016957905525973,0.7422654,0.1408413267719275,0.000980155696105786,0.004191168564788394,0.0002420565262728783,0.34079070502034,46,0.0467479674796748,1,0,1,1,2
ig:amrizalss,Tier 3 - Regular User,0.4892270971777968,0.7566676,0.08806626236511578,0.000691028979030998,0.003870679602014738,9.572535840488839e-07,0.266554274815682,10,0.010162601626016262,1,0,3,1,2
@dalang_fuluzzz,Tier 3 - Regular User,0.4822500530783515,0.7571278,0.06993335582419755,0.0005672616443084492,0.0022000016541365817,0.0005890870270778926,0.34530448919279483,19,0.019308943089430895,1,0,1,1,2
"𝖂𝖍𝖔'𝕾,𝕭𝖗𝖆𝖓රධ",Tier 3 - Regular User,0.47927029348584604,0.66759455,0.19678387585214263,0.0014182542536204032,0.003364100273759604,0.0004967181293450145,0.3523039045142704,68,0.06910569105691057,1,1,1,1,2
iyedd 🪩,Tier 3 - Regular User,0.4766659271871465,0.6999007,0.14181371335074747,0.0008138270043578585,0.007553201167820427,0.00016194671675545693,0.3252036041670188,28,0.02845528455284553,2,0,3,1,2
deeka ada e nya,Tier 3 - Regular User,0.47058909767422985,0.70597225,0.1175143478699999,0.0007973606391472382,0.004329702503535717,0.0012155388572187853,0.36264976878903254,35,0.03556910569105692,1,0,1,1,2
gtww,Tier 3 - Regular User,0.46217774234286857,0.6938276,0.11470285261849347,0.0005632830958379706,0.004648123795581801,0.007122308616002681,0.37214020683029986,37,0.037601626016260166,2,2,21,1,2
billz,Tier 3 - Regular User,0.4617762395441114,0.73101234,0.05792203761626757,0.0004619436727340017,0.002412971739076495,0.00038883713013988965,0.33663472081277485,17,0.017276422764227643,1,0,3,1,2
ℒ𝓊𝓬𝓴𝔂,Tier 3 - Regular User,0.4617699709099722,0.6948284,0.11218228105758427,0.0008646606554374716,0.002448122141445219,0.0002545856851364794,0.35918010012476703,35,0.03556910569105692,1,0,4,1,2
fiki v1,Tier 3 - Regular User,0.45963544631084374,0.7184273,0.0714475905915243,0.0006345519922392664,0.0002936092433152205,0.0009163556476496504,0.3491583339382501,28,0.02845528455284553,1,1,4,0,1
aji jishon 17,Tier 3 - Regular User,0.45820843336907285,0.6445345,0.17871921653368217,0.001365232163073762,0.002586656080192541,0.0001925714816213537,0.35283368482181066,54,0.05487804878048781,1,0,4,1,2
fahri..☘️☘️,Tier 3 - Regular User,0.4552872401219656,0.6307338,0.192117373581243,0.0015365893983659347,0.0002953323022548638,0.00023336085323670853,0.3386999644987428,69,0.0701219512195122,1,0,1,1,2
deni,Tier 3 - Regular User,0.45493966986064716,0.6304103,0.19173362973641855,0.001536589411229505,0.0002298560625484179,0.00023336083773209043,0.3386999644987428,69,0.0701219512195122,1,0,1,1,2
n4uf@l 4j4,Tier 3 - Regular User,0.45281551462561087,0.63498956,0.1795544023849118,0.0014351243192625021,0.00034943635295966384,5.190918392457138e-06,0.28701455707217627,67,0.06808943089430895,1,1,3,1,2
sannzxkce,Tier 3 - Regular User,0.45151276386953587,0.6235742,0.19342059883418672,0.001345108623957075,0.004784590063601551,6.354500653594854e-06,0.2953233485292688,63,0.06402439024390244,1,2,3,1,2
joviinantaaaa,Tier 3 - Regular User,0.4488781218135685,0.6593248,0.13320799281307313,0.0008131735841852611,9.924819492345481e-05,0.013074472553531592,0.36935757639748773,66,0.06707317073170732,1,0,0,0,1
langzz,Tier 3 - Regular User,0.4402895627571765,0.66002065,0.11069291784207609,0.0006502068107781802,0.004282146076801561,0.00010275253305549401,0.31988329980436825,23,0.0233739837398374,3,0,3,1,2
putz!!,Tier 3 - Regular User,0.43751465621616,0.67719185,0.07799884535435722,0.0005504542093074896,0.001763723130618895,0.003928207392730607,0.3878254552173621,31,0.03150406504065041,1,0,4,0,1
bgsz,Tier 3 - Regular User,0.4374981141432711,0.662726,0.09965626307939203,0.0006893739285825679,0.002117294825033703,0.004662470933211162,0.37874802325505097,36,0.03658536585365854,1,1,2,1,2
ariepp,Tier 3 - Regular User,0.4367999284281001,0.5576013,0.2555978667769992,0.0012826676331848235,0.017087230892654806,0.0005518239480979913,0.3683428577810111,55,0.05589430894308944,1,0,1,1,2
amin ismoyo,Tier 3 - Regular User,0.43499063290473056,0.67687815,0.07215929124047935,0.0004935638992617851,0.002274437800329173,4.335476920815705e-06,0.27378576476838284,5,0.005081300813008131,3,0,3,1,2
rmdn,Tier 3 - Regular User,0.4302596457448145,0.6508519,0.09937122654083871,0.0006580881576652689,0.004643988454126657,0.0005497739537021612,0.3490284870308725,29,0.02947154471544716,1,0,1,1,2
zaza,Tier 3 - Regular User,0.42991591674928215,0.600359,0.17425122814487287,0.0010427532728134114,0.008913728506562786,7.135174941293049e-05,0.3410383726838722,44,0.04471544715447155,1,0,3,1,2
ajipunyaku,Tier 3 - Regular User,0.42951952094150203,0.70001584,0.023774993278399482,0.00031821693805940225,0.00040939880405925115,6.440035037628306e-06,0.29338468322163685,6,0.006097560975609756,1,0,4,1,1
'kassqueen',Tier 3 - Regular User,0.42494478370325817,0.58289784,0.1880151665602389,0.0013392014721013256,0.004505454515379335,0.00019010816422814416,0.3560461311176086,56,0.05691056910569106,1,0,1,1,2
ditzzganteng,Tier 3 - Regular User,0.41387640983716345,0.608387,0.12211053448060391,0.0009374794079514638,0.0023881596903456317,0.0002997263278763177,0.33968063757727696,39,0.03963414634146342,1,0,1,1,2
alambuh,Tier 3 - Regular User,0.40565459765405226,0.6211514,0.08240935299323912,0.00055469817964203,0.0033785739688526077,2.2669754570950553e-05,0.3196653956491881,17,0.017276422764227643,2,0,4,1,2
hanifnur,Tier 3 - Regular User,0.40424346567905844,0.5529576,0.18117225770445922,0.001363489902253713,0.002698310299481428,0.00020013756902095614,0.34416487041658095,58,0.05894308943089432,1,0,4,1,2
🥷,Tier 3 - Regular User,0.3996297631179827,0.5746097,0.13715980289268934,0.0006905624007228087,0.0065007567674862906,0.00026414229591433506,0.32861960841247073,22,0.022357723577235776,4,1,3,1,2
n⭐👽,Tier 3 - Regular User,0.39468827879210305,0.5825034,0.1129656293933588,0.0009017033017253366,0.0004983086453448461,0.0018201783605535178,0.3709634789035638,45,0.04573170731707318,1,1,1,0,1
de2x.alk1,Tier 3 - Regular User,0.39135424253156026,0.5770622,0.11279227725690211,0.0006780555615771274,0.00034116567004937595,0.012489108474903697,0.36264976878903254,55,0.05589430894308944,1,0,0,1,1
ini blue🔵💨,Tier 3 - Regular User,0.39043349867743016,0.53211725,0.17790781571670772,0.0011274931122483758,0.006963915010462413,0.00036526179432736926,0.34734922339970997,54,0.05487804878048781,1,0,1,1,2
gesang wl,Tier 3 - Regular User,0.39017296672721846,0.55404186,0.14436962308635673,0.0008099755357650834,0.005919741293038566,0.005283814023280576,0.37023179551322144,33,0.03353658536585366,2,0,4,1,2
@turzxi!eu69數,Tier 3 - Regular User,0.38970366532140377,0.4911199,0.23757928149236746,0.001206955626412084,0.016065801553234248,3.3911750327677677e-05,0.34017310678724766,50,0.05081300813008131,1,0,3,1,2
se'pull_maxwill,Tier 3 - Regular User,0.37598206589677197,0.5247477,0.15283351118510619,0.0011867553909041871,0.0016169185089612848,0.0004041325446317274,0.36083721708035993,53,0.05386178861788619,1,0,4,0,1
puji_kodrat,Tier 3 - Regular User,0.37408445434134957,0.56349987,0.08996131907805202,0.0006215117408884768,0.004379326600997444,0.0001617127319642389,0.34825142917477414,23,0.0233739837398374,1,0,1,1,2
masayu,Tier 3 - Regular User,0.3632526322257923,0.44954485,0.23381425044248677,0.001118820815699489,0.002346806275794192,0.030165678964823247,0.3900821286891173,105,0.10670731707317074,1,0,2,1,2
ಠ_ರೃ,Tier 3 - Regular User,0.3590659168021624,0.52567375,0.10915412670789777,0.000704675709586635,0.0023922950318007756,0.006282292621681073,0.373324423876697,42,0.042682926829268296,1,0,0,1,2
aboutdan,Tier 3 - Regular User,0.3587704749928547,0.5057847,0.1382491370108309,0.0011045844264792114,0.0010545120710617074,0.0001309961181939243,0.33023842421745825,50,0.05081300813008131,1,1,1,0,1
sayaangaenii❤️‍🔥,Tier 3 - Regular User,0.3582281090093039,0.48830223,0.1631168815673347,0.0009247501483598095,0.0013625950094699319,0.015348171680269068,0.38622946568971867,77,0.07825203252032521,1,0,0,0,1
nafz?yakena😹🤓🤭😋,Tier 3 - Regular User,0.34831233303795234,0.4922964,0.13233620626355153,0.0009075242213689128,0.003905830004383462,8.542653629628649e-05,0.3234106139303985,31,0.03150406504065041,2,1,4,1,2
